user, follower
273940,278570
273940,277978
273940,173633
273940,157038
273940,94143
273940,94075
274232,575101
274232,559222
274232,544122
274232,542146
274232,503735
274232,484291
274232,475070
274232,279547
274232,470326
274232,126221
274232,450253
274232,444713
274232,439659
274232,424546
274232,423465
274232,418785
274232,416950
274232,410113
274232,405649
274232,388657
274232,387594
274232,374369
274232,354497
274232,340536
274232,309615
274232,285615
274232,260753
274232,156914
274232,67016
274431,279101
274431,193255
274561,402059
274561,424876
274561,541135
274561,540974
274561,530746
274561,63694
274561,364855
274561,513070
274561,503731
274561,126221
274561,433879
274561,435234
274561,438355
274561,422396
274561,408896
274561,120164
274561,380345
274561,338835
274561,339198
274561,373794
274561,365902
274561,195277
274561,188711
274561,188432
274561,155966
274561,152443
274561,349609
274561,93457
274561,31031
274561,342253
274561,32075
274561,104561
274561,339739
274561,147215
274561,138549
274561,273545
274992,238699
274992,556499
274992,551945
274992,549473
274992,71967
274992,540169
274992,540073
274992,521245
274992,520839
274992,511887
274992,505201
274992,503253
274992,491774
274992,488498
274992,125032
274992,474599
274992,473628
274992,126221
274992,458988
274992,456987
274992,454353
274992,453653
274992,44246
274992,25220
274992,440119
274992,437374
274992,277298
274992,349281
274992,431007
274992,430883
274992,425302
274992,139851
274992,415373
274992,414235
274992,405781
274992,395715
274992,72261
274992,389513
274992,386182
274992,385010
274992,57581
274992,376164
274992,2418
274992,372635
274992,63694
274992,362638
274992,360537
274992,351566
274992,99844
274992,324928
274992,288609
274992,335758
274992,46810
274992,316290
274992,267156
274992,311393
274992,80452
274992,306016
274992,270637
274992,76249
274992,295964
274992,290420
274992,281906
274992,92553
274992,277271
274992,149361
274992,138815
274992,7679
274992,225151
274992,224069
274992,218514
274992,207987
274992,127507
274992,114423
274992,93950
274992,80323
274992,75848
274992,66809
274992,57532
274992,42039
274992,36580
274992,69334
274992,25843
275626,548996
275626,548307
275626,75451
275626,267858
275663,548213
275663,519407
275663,64548
275663,473042
275663,460467
275663,4131
275663,307121
275663,75451
275663,128178
275663,55133
275663,34246
275663,9646
276501,569904
276501,551109
276501,543026
276501,109492
276501,433879
276501,444580
276501,419310
276939,571967
276939,550490
276939,254658
276939,53634
276939,402059
276939,536317
276939,482600
276939,172667
276939,154842
276939,487685
276939,9739
276939,514878
276939,322325
276939,170522
276939,423037
276939,480050
276939,139273
276939,299403
276939,335334
276939,221893
276939,125096
276939,453125
276939,439185
276939,118133
276939,116894
276939,232713
276939,126221
276939,495182
276939,409976
276939,73831
276939,188025
276939,426959
276939,426810
276939,151619
276939,373463
276939,46144
276939,176635
276939,327701
276939,136988
276939,144967
276939,304448
276939,246492
276939,66797
276939,296026
276939,45747
276939,285954
276939,138205
276939,255759
276939,186159
277049,109492
277049,484609
277049,477861
277049,477341
277049,126221
277049,443366
277049,433697
277049,87190
277049,412579
277049,97780
277049,376120
277049,331361
277049,297479
277049,295582
277049,75451
277049,222235
277049,189599
277094,401023
277094,222715
277094,483828
277094,126221
277094,134748
277094,151619
277094,15904
277094,307310
277094,75451
277094,24940
277094,280109
277094,180027
277218,563674
277218,30696
277218,552359
277218,551603
277218,402059
277218,537448
277218,535856
277218,184671
277218,522051
277218,519459
277218,514044
277218,511097
277218,507914
277218,499297
277218,493247
277218,492551
277218,109492
277218,482817
277218,473103
277218,87870
277218,468277
277218,467449
277218,126221
277218,455064
277218,436310
277218,332351
277218,231750
277218,208135
277218,424480
277218,68544
277218,419194
277218,190926
277218,414705
277218,414560
277218,394015
277218,365547
277218,151619
277218,243445
277218,208410
277218,377151
277218,376120
277218,369512
277218,314209
277218,346845
277218,331651
277218,325825
277218,323254
277218,288558
277218,195778
277218,125096
277218,122506
277218,117069
277789,363653
277789,572750
277789,567361
277789,547890
277789,381994
277789,518630
277789,133279
277789,498747
277789,488350
277789,483992
277789,479298
277789,55645
277789,430911
277789,467368
277789,466702
277789,455459
277789,455263
277789,382993
277789,71881
277789,433887
277789,421695
277789,392744
277789,151619
277789,372128
277789,367372
277789,259583
277789,364059
277789,358416
277789,353275
277789,314209
277789,351650
277789,324928
277789,298483
277789,301089
277789,243035
277789,234248
277789,109025
277789,102966
277789,91086
277906,530597
277906,211609
277906,114844
278043,569345
278043,542919
278043,126221
278043,252366
278043,433879
278043,455586
278043,24747
278043,355589
278043,345493
278043,338847
278043,114136
278043,349129
278043,193850
278043,349827
278043,340266
278043,341455
278043,336248
278043,327603
278043,257423
278043,273302
278043,268851
278043,100658
278047,517964
278047,126221
278047,328166
278052,561403
278052,548725
278052,545564
278052,540631
278052,477027
278052,461639
278052,449059
278052,416818
278052,411671
278052,32598
278052,109492
278052,388733
278052,372900
278052,363546
278052,307874
278052,291849
278052,75451
278052,284087
278052,270914
278052,106110
278052,54011
278705,292668
278705,569243
278705,231776
278705,109492
278705,520143
278705,33737
278705,54116
278705,18066
278705,312621
278705,187508
278705,126221
278705,34268
278705,467766
278705,364855
278705,465079
278705,435364
278705,287724
278705,95926
278705,335244
278705,326409
278705,322564
278705,48502
278705,75451
278705,118465
278705,75380
278859,483966
278859,6022
278859,466206
278859,445910
278859,301062
278906,66587
278906,32598
278906,109492
278906,243690
278906,239350
279033,305019
279033,572598
279033,22448
279033,562560
279033,92526
279033,555202
279033,552114
279033,36327
279033,546519
279033,545207
279033,541587
279033,539267
279033,154173
279033,272778
279033,507235
279033,366581
279033,532728
279033,531959
279033,531814
279033,530393
279033,521015
279033,519308
279033,515760
279033,514460
279033,511424
279033,306396
279033,509223
279033,507233
279033,505640
279033,505557
279033,504561
279033,503866
279033,495992
279033,492271
279033,492023
279033,489978
279033,280130
279033,486594
279033,484448
279033,480270
279033,479206
279033,479169
279033,478713
279033,477314
279033,473983
279033,104758
279033,470414
279033,467928
279033,467399
279033,459737
279033,458790
279033,455586
279033,333725
279033,126221
279033,452429
279033,85362
279033,448526
279033,422104
279033,447721
279033,445910
279033,445146
279033,254923
279033,5696
279033,440618
279033,39026
279033,435520
279033,211342
279033,429454
279033,417293
279033,191202
279033,35783
279033,410072
279033,403575
279033,401827
279033,35719
279033,400241
279033,399794
279033,399465
279033,396792
279033,151619
279033,18126
279033,381272
279033,381109
279033,2125
279033,168809
279033,7679
279033,62191
279033,359180
279033,253503
279033,350827
279033,295150
279033,344723
279033,344601
279033,341466
279033,338222
279033,336803
279033,332690
279033,135774
279033,329128
279033,109492
279033,326760
279033,320259
279033,319590
279033,143695
279033,10216
279033,316927
279033,316789
279033,274631
279033,43887
279033,311730
279033,310267
279033,153591
279033,117318
279033,300809
279033,299301
279033,298443
279033,174248
279033,920
279033,233775
279033,288354
279033,287411
279033,280106
279033,285004
279033,75451
279033,173986
279033,284503
279033,283346
279033,283047
279033,62648
279033,259237
279033,258576
279033,205072
279033,201804
279033,188248
279033,172318
279033,169303
279033,165160
279033,155533
279033,140521
279033,123111
279033,122429
279033,117976
279033,104534
279033,92396
279033,86330
279033,84814
279033,78377
279033,70629
279033,67184
279033,66991
279033,61006
279033,44499
279033,30768
279033,23545
279033,13455
279033,2723
279983,572637
279983,402059
279983,92526
279983,497302
279983,335613
279983,133279
279983,501292
279983,498150
279983,486651
279983,486064
279983,370430
279983,479298
279983,473846
279983,280534
279983,13651
279983,109492
279983,455586
279983,448682
279983,437144
279983,427084
279983,425943
279983,421875
279983,160282
279983,411596
279983,111
279983,72401
279983,248524
279983,382814
279983,151619
279983,379319
279983,324928
279983,315215
279983,303602
279983,75451
279983,288807
279983,286324
279983,113882
279983,229021
280376,573622
280376,572957
280376,570261
280376,402059
280376,558675
280376,91540
280376,92526
280376,548996
280376,271200
280376,548584
280376,497302
280376,542336
280376,424876
280376,217831
280376,23473
280376,531984
280376,214984
280376,525564
280376,335613
280376,521755
280376,517907
280376,517542
280376,514092
280376,289440
280376,36348
280376,433339
280376,356501
280376,85610
280376,315707
280376,133279
280376,492707
280376,488091
280376,126221
280376,480971
280376,474796
280376,13651
280376,109492
280376,444420
280376,444173
280376,444136
280376,441623
280376,433577
280376,49920
280376,366601
280376,414535
280376,111
280376,72401
280376,385334
280376,151619
280376,338342
280376,347380
280376,345948
280376,344733
280376,323328
280376,220975
280376,311131
280376,58133
280376,301214
280376,118755
280376,288729
280376,75451
280376,77503
280376,3241
280535,28658
280535,441978
280535,60139
280535,348436
280535,341423
280535,280745
280535,249933
280535,109310
280754,575131
280754,276233
280754,572922
280754,465410
280754,555213
280754,553337
280754,532247
280754,524059
280754,514527
280754,506846
280754,501473
280754,497940
280754,443274
280754,481115
280754,456294
280754,126221
280754,320439
280754,451940
280754,444139
280754,211342
280754,433195
280754,431911
280754,429125
280754,425219
280754,82580
280754,290769
280754,389804
280754,386482
280754,385517
280754,372755
280754,363461
280754,109492
280754,355767
280754,331327
280754,329974
280754,187134
280754,280944
280754,218950
280754,134708
280754,86331
280754,66809
280754,55160
280754,326936
281037,537889
281037,395950
281037,75451
281201,402059
281201,212019
281201,552522
281201,496418
281201,58142
281201,499476
281201,472565
281201,457051
281201,446410
281201,6234
281201,430815
281201,433887
281201,58165
281201,409168
281201,20949
281201,392459
281201,151619
281201,184998
281201,64180
281201,304381
281201,233775
281406,564691
281406,97780
281406,543691
281406,542551
281406,531732
281406,528643
281406,241902
281406,489196
281406,78937
281406,165475
281406,126221
281406,188025
281406,326324
281406,364912
281406,220058
281406,267885
281406,319918
281406,32438
281406,15664
281406,7882
281406,70613
281406,74598
281406,157323
281732,464479
281732,42402
281732,75451
281732,284283
281732,281791
281875,109661
281875,294071
281875,75451
281896,567988
281896,547407
281896,538760
281896,536642
281896,527189
281896,39293
281896,500480
281896,499068
281896,479004
281896,433879
281896,126221
281896,452279
281896,436146
281896,231750
281896,165419
281896,102829
281896,96169
281896,418248
281896,360231
281896,151619
281896,136497
281896,379977
281896,350452
281896,349630
281896,347494
281896,347288
281896,341529
281896,327937
281896,310410
281896,309293
281896,306405
281896,304381
281896,303333
281896,282369
281896,290461
281896,75451
281896,204131
281896,154664
282115,553366
282115,455586
282115,542041
282115,516120
282115,511531
282115,501907
282115,433879
282115,480536
282115,126221
282115,231386
282115,414977
282115,165284
282115,40456
282115,32598
282115,382236
282115,380535
282115,62090
282115,361310
282115,360062
282115,342913
282115,109492
282115,313531
282115,309189
282115,304367
282115,278932
282115,75451
282115,285514
282115,284744
282115,198373
282115,161196
282115,266828
282115,217533
282136,1837
282136,109492
282136,382223
282136,151619
282136,323045
282136,293929
282136,173419
282136,122278
282374,402059
282374,566654
282374,212019
282374,552522
282374,496418
282374,554261
282374,58142
282374,204085
282374,272513
282374,118723
282374,126221
282374,6234
282374,430815
282374,407229
282374,58165
282374,409168
282374,323788
282374,104902
282374,75451
282398,569066
282398,564145
282398,544884
282398,541020
282398,528668
282398,528560
282398,525560
282398,500580
282398,498141
282398,469115
282398,440348
282398,435493
282398,429911
282398,420952
282398,417035
282398,413980
282398,399528
282398,397587
282398,395134
282398,375024
282398,361370
282398,360528
282398,351248
282398,338148
282398,327534
282398,318178
282398,219084
282398,313824
282398,313817
282398,308279
282398,294545
282398,290696
282398,233430
282398,166841
282398,158801
282398,135207
282398,71480
282398,130427
282398,43887
282398,37330
282809,439080
282809,32598
282809,360637
282809,109492
282809,171439
282809,19894
282902,184731
282902,341664
282902,292815
282902,297062
282902,286887
282902,286852
282902,285553
282902,285531
283260,553023
283260,549950
283260,533736
283260,157422
283260,523003
283260,354892
283260,302767
283260,518493
283260,516571
283260,513466
283260,509385
283260,500147
283260,483732
283260,467649
283260,126221
283260,441665
283260,432121
283260,427336
283260,423030
283260,414604
283260,413645
283260,410113
283260,409825
283260,405747
283260,404085
283260,102182
283260,151619
283260,379489
283260,291714
283260,367945
283260,130702
283260,363997
283260,358828
283260,355781
283260,319180
283260,46004
283260,109294
283260,344737
283260,338650
283260,336168
283260,323342
283260,318480
283260,315802
283260,58133
283260,246792
283260,96353
283260,74769
283260,32302
283260,16196
283378,575675
283378,97780
283378,291089
283378,513081
283378,348825
283378,126221
283378,469232
283378,466401
283378,451980
283378,411665
283378,409041
283378,358698
283378,75451
283378,221389
283378,92735
285249,107896
285249,222715
285249,59503
285249,103775
285249,483828
285249,109492
285249,126221
285249,151619
285249,344495
285249,24940
285249,327958
285249,295237
285249,66991
285349,214345
285349,455586
285349,498457
285349,479396
285349,460319
285349,438076
285349,409571
285349,406533
285349,394167
285349,369539
285349,359746
285349,345948
285349,323938
285349,319986
285349,316954
285349,311993
285349,303785
285349,286676
285349,149095
285349,113521
285349,95464
285349,69588
285349,57772
286079,541193
286079,489670
286079,126221
286079,433879
286079,465323
286079,31061
286079,406882
286079,369023
286079,361070
286079,92255
286079,336910
286079,135774
286079,331282
286079,86571
286079,325388
286079,325056
286079,304944
286079,75451
286079,278896
286079,267872
286079,267406
286079,263036
286079,183742
286079,179111
286079,163788
286079,127068
286079,112983
286079,96363
286079,49237
286079,11727
286298,214345
286298,523385
286298,109492
286298,433879
286298,455586
286298,126221
286298,92526
286298,191113
286298,263819
286298,335636
286298,135774
286298,309043
286298,36348
286298,294996
286298,281364
286298,258682
286298,286360
286298,286359
286298,286355
286298,267564
286298,47682
286478,573793
286478,571255
286478,402059
286478,533070
286478,471455
286478,508602
286478,477577
286478,498938
286478,491008
286478,485901
286478,126221
286478,469646
286478,448674
286478,432607
286478,5585
286478,412784
286478,32598
286478,403797
286478,398395
286478,151619
286478,109492
286478,166525
286478,373665
286478,134555
286478,364323
286478,359634
286478,138074
286478,332845
286478,171083
286478,318916
286478,12250
286478,57149
286478,299335
286478,61282
286478,284068
286478,297161
286478,75451
286478,289407
286478,211834
286478,134034
286478,133810
286478,46707
286505,457051
286505,250858
286694,264656
286715,516885
286715,42121
286715,32598
286715,375573
286715,109492
286715,83061
287007,567433
287007,140675
287007,338631
287007,529867
287007,527681
287007,150396
287007,521357
287007,54565
287007,498944
287007,192622
287007,126221
287007,467151
287007,32598
287007,142581
287007,420094
287007,423949
287007,176494
287007,128936
287007,151619
287007,386614
287007,242119
287007,109492
287007,817
287007,75451
287246,573482
287246,524632
287246,292667
287246,252099
287246,507030
287246,13651
287246,492657
287246,373651
287246,481638
287246,446042
287246,238852
287246,467491
287246,455955
287246,452334
287246,440613
287246,439882
287246,57095
287246,422065
287246,350255
287246,294674
287246,416607
287246,94577
287246,333725
287246,405366
287246,399499
287246,395524
287246,267089
287246,379489
287246,324928
287246,86114
287246,118631
287246,135774
287246,282620
287246,63694
287246,311866
287246,307547
287246,37231
287246,305519
287246,304192
287246,301958
287246,297437
287246,297066
287246,288937
287246,295858
287246,279473
287246,280315
287246,288256
287246,274309
287908,433879
287908,294871
287908,293869
287908,126221
287908,211342
287908,32598
287908,109492
287908,388132
287908,252034
287908,354611
287908,225415
287908,135774
287908,301124
288357,555138
288357,513075
288357,126221
288357,426043
288357,423580
288357,415557
288357,21653
288357,334032
288357,389286
288357,262996
288357,385131
288357,381701
288357,202340
288357,377458
288357,375608
288357,358817
288357,358607
288357,313820
288357,355376
288357,348611
288357,28282
288357,297929
288357,156130
288357,75451
288357,94193
288620,402059
288620,497302
288620,547498
288620,540001
288620,529999
288620,335613
288620,520073
288620,365159
288620,133279
288620,499068
288620,433879
288620,164521
288620,13651
288620,468486
288620,126221
288620,453651
288620,453576
288620,449923
288620,443834
288620,32598
288620,415504
288620,415359
288620,412012
288620,23599
288620,402773
288620,402319
288620,111
288620,399148
288620,72401
288620,197076
288620,393428
288620,384232
288620,151619
288620,381097
288620,372574
288620,372487
288620,219076
288620,353759
288620,347519
288620,182106
288620,345196
288620,338553
288620,109492
288620,330416
288620,328623
288620,315603
288620,220686
288620,212548
288620,159200
288620,130613
288620,120447
288620,115962
288620,76112
288620,68318
288620,63241
288620,23594
288620,9260
288620,288788
288641,563674
288641,30696
288641,402059
288641,548064
288641,537448
288641,184671
288641,506548
288641,505255
288641,464479
288641,433879
288641,87870
288641,468190
288641,126221
288641,452984
288641,452280
288641,32598
288641,109492
288641,436310
288641,231750
288641,190926
288641,414804
288641,403902
288641,382149
288641,348646
288641,135774
288641,320184
288641,310330
288641,305045
288641,296101
288641,291273
288641,210000
288641,162328
288641,152050
288641,24786
289433,107896
289433,508668
289433,497119
289433,282799
289433,109492
289433,83284
289433,269020
289433,381240
289433,151619
289433,75451
289483,398025
289483,328395
289697,97780
289697,272229
289697,441304
289697,186110
289697,126250
289697,486693
289697,455324
289697,447257
289697,445774
289697,438709
289697,258594
289697,431063
289697,430670
289697,420348
289697,115649
289697,357997
289697,336650
289697,332622
289697,1583
289734,402059
289734,543796
289734,532277
289734,526804
289734,233325
289734,522713
289734,175226
289734,489196
289734,126221
289734,410290
289734,398167
289734,11182
289734,355667
289734,352572
290068,543394
290068,272825
290068,229173
290068,442825
290068,382943
290068,323663
290068,131097
290068,53449
290360,187726
290360,562645
290360,277806
290360,58142
290360,402059
290360,58694
290360,271200
290360,432467
290360,532577
290360,518980
290360,147373
290360,326342
290360,326567
290360,497101
290360,121977
290360,486890
290360,198914
290360,34947
290360,464479
290360,370430
290360,471018
290360,92526
290360,435234
290360,460691
290360,32598
290360,126221
290360,198316
290360,433879
290360,445758
290360,109492
290360,426207
290360,123727
290360,408245
290360,404897
290360,401967
290360,1726
290360,389858
290360,388696
290360,388419
290360,4749
290360,321576
290360,359364
290360,151619
290360,278532
290360,334510
290360,299334
290890,345869
290890,569103
290890,563214
290890,92526
290890,546162
290890,542533
290890,537990
290890,526593
290890,517727
290890,516926
290890,514278
290890,509760
290890,109492
290890,499714
290890,497173
290890,491654
290890,109466
290890,126221
290890,140019
290890,466004
290890,459588
290890,457852
290890,444017
290890,441862
290890,438142
290890,436293
290890,424892
290890,424590
290890,420881
290890,420015
290890,419288
290890,419287
290890,418198
290890,294074
290890,397521
290890,394314
290890,389143
290890,334358
290890,384875
290890,381094
290890,372870
290890,367790
290890,365986
290890,359284
290890,130702
290890,344300
290890,341314
290890,338635
290890,336825
290890,332017
290890,331522
290890,324700
290890,322828
290890,317790
290890,315195
290890,302802
290890,300926
290890,300002
290890,289971
290890,290772
290890,199835
290890,103941
290890,87063
290949,402059
290949,530597
290949,83496
290949,372371
290949,433879
290949,126221
290949,204932
290949,118432
290949,36348
290967,84631
290967,497119
290967,123977
290967,1837
290967,493981
290967,109492
290967,433879
290967,382223
290967,428183
290967,151619
290967,155141
290967,338511
290967,58133
290967,293929
290967,173419
290967,75451
290967,172926
291186,455328
291186,573493
291186,572370
291186,568764
291186,276274
291186,119556
291186,515535
291186,561365
291186,561178
291186,375158
291186,351272
291186,545847
291186,535992
291186,20816
291186,517449
291186,513924
291186,139328
291186,509186
291186,506685
291186,493850
291186,503083
291186,500202
291186,1837
291186,489196
291186,485430
291186,465109
291186,94091
291186,461532
291186,126221
291186,456950
291186,453822
291186,453125
291186,452744
291186,147309
291186,349466
291186,421093
291186,412389
291186,24284
291186,411855
291186,411249
291186,380570
291186,78138
291186,398344
291186,395598
291186,391296
291186,389230
291186,388983
291186,32598
291186,379711
291186,373046
291186,372186
291186,372086
291186,372083
291186,32789
291186,364264
291186,361164
291186,354027
291186,233371
291186,347781
291186,342213
291186,109492
291186,335623
291186,333076
291186,296885
291186,163026
291186,319063
291186,272350
291186,315615
291186,315552
291186,159871
291186,182649
291186,85187
291186,306408
291186,293806
291186,272116
291186,265995
291186,247688
291186,211534
291186,202584
291186,162243
291186,143718
291186,135713
291186,113651
291186,112726
291186,91200
291186,75229
291186,427
291390,126221
291770,514326
291770,553648
291770,473387
291770,59503
291770,501076
291770,162243
291770,83284
291770,400499
291770,202193
291770,395180
291770,280116
291770,151619
291770,268439
291770,43584
291770,287851
292067,1837
292067,109492
292067,433879
292067,382223
292067,397049
292067,223870
292067,151619
292067,226607
292067,293929
292067,173419
292067,210002
292067,75451
292067,266292
292154,543636
292154,534733
292154,514025
292154,497220
292154,488955
292154,235977
292154,310247
292154,426227
292154,416661
292154,395218
292154,311071
292154,299323
292485,406615
292485,126221
292485,292601
292485,292497
292610,92526
292610,504628
292610,433879
292610,126221
292610,439680
292610,427337
292610,426305
292610,406739
292610,405950
292610,132340
292610,322365
292610,5854
292610,294601
292703,557066
292703,555773
292703,518566
292703,482956
292703,333725
292703,104758
292703,138834
292703,394516
292703,398856
292703,151619
292703,385598
292703,168799
292703,355964
292703,267223
292703,371
292703,75451
292703,293368
292761,536638
292761,295776
293114,553939
293166,56618
293166,177713
293166,35407
293166,289261
293166,519008
293166,13651
293166,504914
293166,493880
293166,487882
293166,486835
293166,433879
293166,479402
293166,337330
293166,474136
293166,473225
293166,126221
293166,443811
293166,438923
293166,437883
293166,414700
293166,164101
293166,397002
293166,380044
293166,340451
293166,334136
293166,97780
293166,295909
293166,185727
293166,91266
293340,573988
293340,569446
293340,532529
293340,526805
293340,521768
293340,249025
293340,439624
293340,407732
293340,396630
293340,380570
293340,32598
293340,364115
293340,109492
293340,357546
293340,353756
293340,352550
293340,344007
293340,135774
293340,310983
293340,305156
293340,304368
293340,75451
293340,269575
293340,207460
293340,34887
293444,109492
293444,39572
293444,357825
293444,244601
293444,159886
293697,571421
293697,223092
293697,554074
293697,545622
293697,403888
293697,538326
293697,531335
293697,126221
293697,483743
293697,475059
293697,463730
293697,462480
293697,441320
293697,420636
293697,303373
293697,406569
293697,404743
293697,392383
293697,32598
293697,109492
293697,351540
293697,334039
293697,331117
293697,303218
293697,300053
293697,295000
293697,75451
293697,153261
293697,78986
293928,325724
293928,324627
293928,321387
293928,294235
293929,24283
293929,539841
293929,252078
293929,141787
293929,476584
293929,1837
293929,478759
293929,472656
293929,471338
293929,463150
293929,109492
293929,451940
293929,446719
293929,343974
293929,382223
293929,227918
293929,67245
293929,104577
293929,151619
293929,358382
293929,342432
293929,47341
293929,259157
293929,120757
293929,205256
293929,91405
293929,173419
293929,294251
293929,294225
293929,294170
293929,138159
294037,570997
294037,553453
294037,530987
294037,517727
294037,210420
294037,497822
294037,492970
294037,398025
294037,460611
294037,305027
294037,341277
294037,452470
294037,32598
294037,440455
294037,109492
294037,426913
294037,409057
294037,20949
294037,392057
294037,151619
294037,390294
294037,380630
294037,363494
294037,358194
294037,356181
294037,355111
294037,336252
294037,336044
294037,334268
294037,184998
294037,327727
294037,135774
294037,326962
294037,74879
294037,164145
294037,319019
294037,318009
294037,316691
294722,574324
294722,541713
294722,533294
294722,519011
294722,500069
294722,489518
294722,357991
294722,353512
294722,278532
294909,566237
294909,52995
294909,402059
294909,539770
294909,529713
294909,508103
294909,126221
294909,486652
294909,485951
294909,484998
294909,267443
294909,362821
294909,461594
294909,418843
294909,449982
294909,448417
294909,444871
294909,100988
294909,248935
294909,42476
294909,396574
294909,419175
294909,418170
294909,416540
294909,412784
294909,412642
294909,411579
294909,410435
294909,405019
294909,396767
294909,50229
294909,384589
294909,379304
294909,358211
294909,192329
294909,338277
294909,331651
294909,330482
294909,328716
294909,317718
294909,303021
294909,301288
294909,297147
294909,241246
294909,72210
295055,566149
295055,548234
295055,547058
295055,524546
295055,521538
295055,514433
295055,254454
295055,489733
295055,403327
295055,380763
295055,376845
295055,329084
295055,105478
295055,175704
295055,15757
295083,564487
295083,79788
295083,387129
295083,489196
295083,204776
295083,126221
295083,32598
295083,62223
295083,367680
295083,8966
295083,4193
295083,109492
295083,72172
295083,38548
295083,177389
295083,71691
295083,75451
295179,564921
295179,559398
295179,550536
295179,530676
295179,511221
295179,491368
295179,477450
295179,472472
295179,444091
295179,411062
295179,399954
295179,397312
295179,1726
295179,394071
295179,379193
295179,127334
295179,313888
295179,302454
295266,479779
295266,246161
295266,567414
295266,566803
295266,402059
295266,82214
295266,324094
295266,551719
295266,464248
295266,550528
295266,550028
295266,497302
295266,546325
295266,546150
295266,543557
295266,526364
295266,536792
295266,533934
295266,532572
295266,57503
295266,482108
295266,171787
295266,526222
295266,335613
295266,503592
295266,518465
295266,519322
295266,410771
295266,61789
295266,515499
295266,25213
295266,133279
295266,494853
295266,145952
295266,1260
295266,268272
295266,167879
295266,494536
295266,491920
295266,484193
295266,483260
295266,134314
295266,481570
295266,481401
295266,83683
295266,464479
295266,13651
295266,109492
295266,276594
295266,166135
295266,396592
295266,370789
295266,438392
295266,460650
295266,12170
295266,453181
295266,448248
295266,447494
295266,445014
295266,441623
295266,164495
295266,415742
295266,204061
295266,127544
295266,300327
295266,124843
295266,84608
295266,409684
295266,177713
295266,105807
295266,104504
295266,406910
295266,404815
295266,403287
295266,111
295266,400476
295266,72401
295266,63368
295266,43584
295266,161155
295266,47604
295266,1983
295266,151619
295266,373914
295266,371718
295266,368123
295266,357164
295266,348439
295266,338980
295266,135774
295266,324928
295266,328564
295266,65469
295266,317060
295266,316817
295266,68403
295266,4050
295266,32900
295266,75451
295266,297266
295266,213317
295266,226194
295266,225915
295266,222599
295266,221827
295266,143498
295266,124636
295266,118173
295266,96499
295266,82203
295266,37155
295266,29533
295266,15876
295266,117
295776,438958
295776,431072
295776,10400
295776,404517
295776,353275
295776,155111
295776,178067
295776,298094
295776,292761
295776,283759
295776,150206
295776,83796
295776,45584
295841,560721
295841,529456
295841,528349
295841,396244
295841,501760
295841,494229
295841,464479
295841,487863
295841,247669
295841,482130
295841,406027
295841,126221
295841,433879
295841,211342
295841,434089
295841,97780
295841,390279
295841,62785
295841,32598
295841,42534
295841,40134
295841,1065
295841,238912
295841,379403
295841,105221
295841,364428
295841,340266
295841,336067
295841,295150
295841,111222
295841,109492
295841,327613
295841,294071
295841,135774
295841,146234
295841,36087
295841,107416
295841,301541
295841,312613
295841,68177
295841,68135
295841,317528
295947,574496
295947,69491
295947,557797
295947,322610
295947,439076
295947,510401
295947,294748
295947,109492
295947,501823
295947,187508
295947,485503
295947,208486
295947,126221
295947,434987
295947,231386
295947,101189
295947,388735
295947,91985
295947,365445
295947,327484
295947,351562
295947,348235
295947,51551
295947,328372
295947,325751
295947,310751
295947,156130
295947,143405
295947,135502
295947,25213
296225,567414
296225,563638
296225,554716
296225,338631
296225,533220
296225,528183
296225,521796
296225,521617
296225,508929
296225,490755
296225,485866
296225,483977
296225,478345
296225,470874
296225,341989
296225,166135
296225,140765
296885,92526
296885,502156
296885,1837
296885,109492
296885,486029
296885,48199
296885,439680
296885,438248
296885,382223
296885,91086
296885,215040
296885,402760
296885,400304
296885,313611
296885,151619
296885,371741
296885,234224
296885,147223
296885,91786
296885,24169
296885,322032
296885,315445
296885,293929
296885,173419
296885,296081
297191,289851
297191,565882
297191,553302
297191,1837
297191,495426
297191,126221
297191,433879
297191,440168
297191,321422
297191,409303
297191,308743
297191,378248
297191,331089
297191,322264
297191,309544
297191,208964
297191,113881
297191,67172
297333,559932
297333,402059
297333,431045
297333,414518
297333,20949
297333,151619
297333,184998
297333,328395
297333,166325
297333,304381
297333,301223
297333,39942
297641,534510
297641,533426
297641,504914
297641,500227
297641,92526
297641,126221
297641,297220
297827,92526
297827,515164
297827,484320
297827,211610
297827,135912
297827,1120
297827,464479
297827,126221
297827,463268
297827,459117
297827,450550
297827,454793
297827,436536
297827,435664
297827,95681
297827,32598
297827,385432
297827,350115
297827,109492
297827,342591
297827,287908
297827,330755
297827,168351
297827,319401
297827,317826
297827,313451
297827,310891
297827,131255
297827,113863
297896,575972
297896,196443
297896,118540
297896,569419
297896,569070
297896,564979
297896,564953
297896,192942
297896,556536
297896,555654
297896,554039
297896,550398
297896,544734
297896,544283
297896,538793
297896,27072
297896,536519
297896,535091
297896,95256
297896,434158
297896,526994
297896,526469
297896,524159
297896,519943
297896,520617
297896,343260
297896,513896
297896,254454
297896,510144
297896,509819
297896,506439
297896,238912
297896,36348
297896,503735
297896,503309
297896,502887
297896,501706
297896,280695
297896,455586
297896,492789
297896,489486
297896,487383
297896,485286
297896,484291
297896,483914
297896,433879
297896,478723
297896,473492
297896,471999
297896,471481
297896,470874
297896,248167
297896,466782
297896,398025
297896,109492
297896,463600
297896,460698
297896,126221
297896,452807
